,trade_date,ts_code,exalter,buy,buy_rate,sell,sell_rate,net_buy
12973,20180119,002915.SZ,国信证券股份有限公司深圳泰然九路证券营业部,1103.01,0.54,1397.74,0.68,-294.74
12975,20180119,300312.SZ,国信证券股份有限公司深圳泰然九路证券营业部,313.16,1.3,173.78,0.72,139.39
12976,20180122,200055.SZ,国信证券股份有限公司深圳泰然九路证券营业部,85.62,3.66,60.23,2.57,25.39
12977,20180122,300536.SZ,国信证券股份有限公司深圳泰然九路证券营业部,516.62,1.21,116.65,0.27,399.97
12978,20180122,601828.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,12.53,0.94,-12.53
12979,20180123,300334.SZ,国信证券股份有限公司深圳泰然九路证券营业部,7.75,0.04,900.18,4.85,-892.43
12980,20180124,300733.SZ,国信证券股份有限公司深圳泰然九路证券营业部,78.42,0.12,207.86,0.32,-129.43
12981,20180125,002919.SZ,国信证券股份有限公司深圳泰然九路证券营业部,241.26,0.89,249.33,0.92,-8.08
12982,20180125,300737.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,1.43,1.78,-1.43
12983,20180126,000158.SZ,国信证券股份有限公司深圳泰然九路证券营业部,3.18,0.02,740.63,4.96,-737.44
12984,20180131,002736.SZ,国信证券股份有限公司深圳泰然九路证券营业部,601.62,0.84,757.48,1.05,-155.85
12985,20180131,300737.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,5.25,0.41,-5.25
12986,20180131,603895.SH,国信证券股份有限公司深圳泰然九路证券营业部,594.16,1.03,0.0,0.0,594.16
12987,20180201,002909.SZ,国信证券股份有限公司深圳泰然九路证券营业部,177.28,1.55,44.66,0.39,132.62
12988,20180201,002922.SZ,国信证券股份有限公司深圳泰然九路证券营业部,146.9,0.38,314.73,0.82,-167.83
12989,20180201,300737.SZ,国信证券股份有限公司深圳泰然九路证券营业部,402.3,0.29,435.59,0.32,-33.28
12990,20180201,603895.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,705.08,0.59,-705.08
12991,20180202,000422.SZ,国信证券股份有限公司深圳泰然九路证券营业部,350.79,1.48,75.96,0.32,274.83
12992,20180202,002619.SZ,国信证券股份有限公司深圳泰然九路证券营业部,76.79,0.9,133.11,1.55,-56.33
12993,20180202,002895.SZ,国信证券股份有限公司深圳泰然九路证券营业部,305.14,0.56,115.55,0.21,189.58
12994,20180202,002915.SZ,国信证券股份有限公司深圳泰然九路证券营业部,297.94,0.8,58.73,0.16,239.21
12995,20180202,002922.SZ,国信证券股份有限公司深圳泰然九路证券营业部,252.49,0.59,176.71,0.41,75.78
12996,20180202,300738.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,19.66,0.64,-19.66
12997,20180202,600571.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,370.05,1.24,-370.05
12998,20180202,600740.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,1349.29,1.16,-1349.29
12999,20180202,603499.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,602.44,0.96,-602.44
13000,20180205,002302.SZ,国信证券股份有限公司深圳泰然九路证券营业部,115.63,0.27,362.32,0.86,-246.69
13001,20180205,002909.SZ,国信证券股份有限公司深圳泰然九路证券营业部,209.19,0.71,198.32,0.67,10.87
13002,20180205,002926.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,6.13,1.03,-6.13
13003,20180205,600680.SH,国信证券股份有限公司深圳泰然九路证券营业部,18.41,6.98,0.0,0.0,18.41
13004,20180206,300739.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,7.69,2.19,-7.69
13005,20180206,603895.SH,国信证券股份有限公司深圳泰然九路证券营业部,275.39,0.92,0.0,0.0,275.39
13006,20180206,603895.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,305.09,1.01,-305.09
13007,20180207,001979.SZ,国信证券股份有限公司深圳泰然九路证券营业部,4043.03,1.78,1166.75,0.51,2876.28
13008,20180207,300739.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,13.8,0.72,-13.8
13009,20180208,002856.SZ,国信证券股份有限公司深圳泰然九路证券营业部,45.73,4.33,0.0,0.0,45.73
13010,20180208,002926.SZ,国信证券股份有限公司深圳泰然九路证券营业部,825.18,0.25,1120.25,0.34,-295.07
13011,20180209,603602.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,317.07,1.01,-317.07
13012,20180212,002231.SZ,国信证券股份有限公司深圳泰然九路证券营业部,70.95,0.98,152.02,2.1,-81.07
13013,20180212,002600.SZ,国信证券股份有限公司深圳泰然九路证券营业部,83.11,0.23,267.06,0.75,-183.96
13014,20180213,300157.SZ,国信证券股份有限公司深圳泰然九路证券营业部,349.74,0.46,1137.4,1.49,-787.66
13015,20180214,300209.SZ,国信证券股份有限公司深圳泰然九路证券营业部,112.5,2.96,5.9,0.16,106.6
13016,20180214,601969.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,114.94,1.84,-114.94
13017,20180222,000401.SZ,国信证券股份有限公司深圳泰然九路证券营业部,26.31,0.04,1368.44,2.17,-1342.13
13018,20180222,002915.SZ,国信证券股份有限公司深圳泰然九路证券营业部,206.61,0.85,17.31,0.07,189.3
13019,20180222,300167.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.08,0.01,74.26,6.69,-74.18
13020,20180223,002915.SZ,国信证券股份有限公司深圳泰然九路证券营业部,86.15,0.32,220.99,0.82,-134.84
13021,20180227,002141.SZ,国信证券股份有限公司深圳泰然九路证券营业部,469.53,2.92,312.79,1.94,156.74
13023,20180301,601600.SH,国信证券股份有限公司深圳泰然九路证券营业部,4055.5,0.65,0.0,0.0,4055.5
13024,20180302,300616.SZ,国信证券股份有限公司深圳泰然九路证券营业部,75.66,0.44,470.41,2.75,-394.75
13025,20180302,603080.SH,国信证券股份有限公司深圳泰然九路证券营业部,468.58,0.95,0.0,0.0,468.58
13026,20180305,603083.SH,国信证券股份有限公司深圳泰然九路证券营业部,342.92,0.79,0.0,0.0,342.92
13027,20180306,603712.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,1.97,0.99,-1.97
13028,20180307,200017.SZ,国信证券股份有限公司深圳泰然九路证券营业部,45.02,11.79,9.89,2.59,35.13
13029,20180307,600596.SH,国信证券股份有限公司深圳泰然九路证券营业部,990.5,1.06,0.0,0.0,990.5
13030,20180308,002184.SZ,国信证券股份有限公司深圳泰然九路证券营业部,78.87,0.16,549.54,1.13,-470.67
13031,20180313,002208.SZ,国信证券股份有限公司深圳泰然九路证券营业部,31.17,0.08,394.33,1.0,-363.16
13032,20180313,603778.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,98.42,4.59,-98.42
13033,20180314,603712.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,45.71,0.39,-45.71
13034,20180315,000509.SZ,国信证券股份有限公司深圳泰然九路证券营业部,14.93,1.02,0.0,0.0,14.93
13035,20180316,603709.SH,国信证券股份有限公司深圳泰然九路证券营业部,332.35,0.95,0.0,0.0,332.35
13036,20180321,002264.SZ,国信证券股份有限公司深圳泰然九路证券营业部,272.74,0.27,1310.06,1.32,-1037.32
13037,20180321,300722.SZ,国信证券股份有限公司深圳泰然九路证券营业部,13.16,0.04,260.7,0.85,-247.55
13038,20180323,000045.SZ,国信证券股份有限公司深圳泰然九路证券营业部,194.91,0.44,332.1,0.76,-137.19
13039,20180326,000529.SZ,国信证券股份有限公司深圳泰然九路证券营业部,103.55,2.1,50.53,1.03,53.03
13040,20180326,002141.SZ,国信证券股份有限公司深圳泰然九路证券营业部,125.52,2.54,422.38,8.53,-296.86
13042,20180326,600981.SH,国信证券股份有限公司深圳泰然九路证券营业部,234.35,1.28,0.0,0.0,234.35
13043,20180327,000066.SZ,国信证券股份有限公司深圳泰然九路证券营业部,86.63,0.07,707.12,0.6,-620.49
13044,20180327,000997.SZ,国信证券股份有限公司深圳泰然九路证券营业部,33.01,0.04,869.06,0.99,-836.05
13045,20180327,600130.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,291.16,2.12,-291.16
13046,20180328,200613.SZ,国信证券股份有限公司深圳泰然九路证券营业部,25.72,5.31,48.13,9.94,-22.41
13048,20180402,002138.SZ,国信证券股份有限公司深圳泰然九路证券营业部,22.55,0.04,2592.68,4.11,-2570.13
13049,20180402,200613.SZ,国信证券股份有限公司深圳泰然九路证券营业部,9.89,2.03,46.33,9.5,-36.44
13050,20180403,002907.SZ,国信证券股份有限公司深圳泰然九路证券营业部,241.77,0.26,687.25,0.74,-445.49
13051,20180403,200505.SZ,国信证券股份有限公司深圳泰然九路证券营业部,43.76,7.47,2.53,0.43,41.24
13052,20180404,002930.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,4.86,0.81,-4.86
13053,20180404,600929.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,4.16,0.53,-4.16
13054,20180404,603032.SH,国信证券股份有限公司深圳泰然九路证券营业部,35.6,12.21,0.0,0.0,35.6
13055,20180409,200613.SZ,国信证券股份有限公司深圳泰然九路证券营业部,36.52,5.04,15.24,2.1,21.28
13056,20180409,603329.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,367.07,0.62,-367.07
13057,20180410,002919.SZ,国信证券股份有限公司深圳泰然九路证券营业部,420.55,1.03,580.91,1.43,-160.36
13058,20180410,200505.SZ,国信证券股份有限公司深圳泰然九路证券营业部,3.68,1.6,17.98,7.79,-14.29
13059,20180410,200613.SZ,国信证券股份有限公司深圳泰然九路证券营业部,2.69,0.68,15.99,4.08,-13.3
13060,20180410,600929.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,23.56,0.37,-23.56
13061,20180411,300634.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,5.0,0.69,-5.0
13062,20180411,600929.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,41.38,0.36,-41.38
13063,20180412,200613.SZ,国信证券股份有限公司深圳泰然九路证券营业部,13.16,3.17,5.39,1.3,7.77
13064,20180412,603803.SH,国信证券股份有限公司深圳泰然九路证券营业部,298.31,0.74,0.0,0.0,298.31
13065,20180413,002379.SZ,国信证券股份有限公司深圳泰然九路证券营业部,404.66,2.56,3.28,0.02,401.38
13066,20180413,200056.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.1,0.09,6.69,5.81,-6.59
13067,20180413,300634.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,9.55,0.61,-9.55
13068,20180413,600929.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,14.1,0.38,-14.1
13069,20180416,300504.SZ,国信证券股份有限公司深圳泰然九路证券营业部,308.2,0.17,626.71,0.34,-318.51
13070,20180417,000571.SZ,国信证券股份有限公司深圳泰然九路证券营业部,3077.01,3.54,212.8,0.24,2864.21
13071,20180417,002474.SZ,国信证券股份有限公司深圳泰然九路证券营业部,109.7,0.19,1059.16,1.86,-949.46
13072,20180418,000735.SZ,国信证券股份有限公司深圳泰然九路证券营业部,1234.6,0.52,270.99,0.11,963.61
13073,20180418,600202.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,248.24,18.07,-248.24
13074,20180419,603458.SH,国信证券股份有限公司深圳泰然九路证券营业部,434.07,1.73,0.0,0.0,434.07
13075,20180420,000735.SZ,国信证券股份有限公司深圳泰然九路证券营业部,546.04,0.37,1202.79,0.82,-656.74
13076,20180420,002181.SZ,国信证券股份有限公司深圳泰然九路证券营业部,11.51,0.02,4048.29,8.49,-4036.79
13077,20180420,002931.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,8.4,0.68,-8.4
13078,20180424,000062.SZ,国信证券股份有限公司深圳泰然九路证券营业部,60.65,0.29,302.33,1.43,-241.68
13079,20180424,002016.SZ,国信证券股份有限公司深圳泰然九路证券营业部,85.6,0.13,643.94,1.0,-558.35
13080,20180424,603897.SH,国信证券股份有限公司深圳泰然九路证券营业部,2095.06,2.18,0.0,0.0,2095.06
13081,20180425,002280.SZ,国信证券股份有限公司深圳泰然九路证券营业部,73.55,0.33,261.39,1.18,-187.85
13082,20180425,600555.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,664.45,1.14,-664.45
13083,20180426,600183.SH,国信证券股份有限公司深圳泰然九路证券营业部,829.56,1.1,0.0,0.0,829.56
13084,20180427,603348.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,2.42,3.6,-2.42
13085,20180427,603773.SH,国信证券股份有限公司深圳泰然九路证券营业部,1185.09,0.86,0.0,0.0,1185.09
13086,20180502,002919.SZ,国信证券股份有限公司深圳泰然九路证券营业部,385.96,1.78,43.54,0.2,342.42
13087,20180503,000014.SZ,国信证券股份有限公司深圳泰然九路证券营业部,35.39,0.17,539.85,2.64,-504.46
13088,20180503,603160.SH,国信证券股份有限公司深圳泰然九路证券营业部,801.66,0.92,0.0,0.0,801.66
13089,20180504,002377.SZ,国信证券股份有限公司深圳泰然九路证券营业部,154.96,1.41,258.57,2.35,-103.61
13090,20180504,603348.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,7.08,0.59,-7.08
13091,20180507,603633.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,734.39,1.33,-734.39
13092,20180508,300635.SZ,国信证券股份有限公司深圳泰然九路证券营业部,20.87,0.08,592.47,2.14,-571.6
13093,20180508,300742.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,2.35,4.3,-2.35
13094,20180509,000014.SZ,国信证券股份有限公司深圳泰然九路证券营业部,242.61,0.26,691.24,0.75,-448.63
13095,20180509,603596.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,21.06,0.42,-21.06
13096,20180511,000710.SZ,国信证券股份有限公司深圳泰然九路证券营业部,557.32,1.73,112.44,0.35,444.88
13097,20180511,603928.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,443.55,0.61,-443.55
13098,20180514,000962.SZ,国信证券股份有限公司深圳泰然九路证券营业部,86.51,1.6,106.26,1.96,-19.75
13100,20180514,300038.SZ,国信证券股份有限公司深圳泰然九路证券营业部,721.17,0.64,202.32,0.18,518.85
13101,20180516,300044.SZ,国信证券股份有限公司深圳泰然九路证券营业部,151.83,0.33,419.51,0.9,-267.68
13102,20180516,300742.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,7.44,0.64,-7.44
13103,20180518,300742.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,18.99,0.66,-18.99
13104,20180518,300743.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,16.81,0.38,-16.81
13105,20180521,200613.SZ,国信证券股份有限公司深圳泰然九路证券营业部,14.08,2.13,28.61,4.32,-14.54
13106,20180521,603259.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,29.06,0.64,-29.06
13107,20180523,603348.SH,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,1183.79,0.78,-1183.79
13108,20180524,000573.SZ,国信证券股份有限公司深圳泰然九路证券营业部,162.73,1.17,24.78,0.18,137.94
13109,20180524,002596.SZ,国信证券股份有限公司深圳泰然九路证券营业部,192.98,0.14,882.29,0.64,-689.31
13110,20180525,000014.SZ,国信证券股份有限公司深圳泰然九路证券营业部,637.47,0.85,664.33,0.89,-26.86
13111,20180525,000760.SZ,国信证券股份有限公司深圳泰然九路证券营业部,141.69,0.45,197.12,0.63,-55.43
13112,20180528,000790.SZ,国信证券股份有限公司深圳泰然九路证券营业部,35.07,0.26,188.35,1.37,-153.27
13113,20180528,002596.SZ,国信证券股份有限公司深圳泰然九路证券营业部,998.15,0.54,399.07,0.22,599.08
13114,20180528,603036.SH,国信证券股份有限公司深圳泰然九路证券营业部,113.37,0.61,0.0,0.0,113.37
13115,20180529,300454.SZ,国信证券股份有限公司深圳泰然九路证券营业部,0.0,0.0,23.13,0.32,-23.13
13116,20180530,002237.SZ,国信证券股份有限公司深圳泰然九路证券营业部,601.63,0.7,170.08,0.2,431.55
13117,20180601,300556.SZ,国信证券股份有限公司深圳泰然九路证券营业部,192.67,0.69,39.49,0.14,153.19
